cart_id,customer_id,customer_name,customer_email,customer_phone,customer_segment,customer_tone,device,geo,cart_value,num_items,products,time_since_abandonment_hours,previous_purchases,price_sensitivity,intent_score,abandonment_reason,cart_adds_last_month,all_items_in_stock,abandonment_timestamp
CART5131,CUST1131,Customer 132,cust1131@example.com,+917354860540,new,enthusiastic,mobile,IN,709.34,4,"[{""product_id"": ""PROD3310"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 79.42, ""quantity"": 3}, {""product_id"": ""PROD3311"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 217.42, ""quantity"": 1}, {""product_id"": ""PROD3312"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 17.61, ""quantity"": 1}, {""product_id"": ""PROD3313"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 236.05, ""quantity"": 1}]",46,0,0.76,0.84,high_shipping_cost,7,True,2025-11-07T23:14:41.516596
CART5132,CUST1132,Customer 133,cust1132@example.com,+917722989659,new,enthusiastic,mobile,IN,770.72,3,"[{""product_id"": ""PROD3320"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 181.32, ""quantity"": 3}, {""product_id"": ""PROD3321"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 78.12, ""quantity"": 2}, {""product_id"": ""PROD3322"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 35.26, ""quantity"": 2}]",35,0,0.41,0.78,comparison_shopping,17,True,2025-11-08T10:14:41.516896
CART5133,CUST1133,Customer 134,cust1133@example.com,+917149938334,returning,professional,tablet,UK,877.95,1,"[{""product_id"": ""PROD3330"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 292.65, ""quantity"": 3}]",42,2,0.8,0.31,distracted,14,True,2025-11-08T03:14:41.517075
CART5134,CUST1134,Customer 135,cust1134@example.com,+916284277889,new,enthusiastic,mobile,US,163.16,4,"[{""product_id"": ""PROD3340"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 12.65, ""quantity"": 1}, {""product_id"": ""PROD3341"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 50.63, ""quantity"": 1}, {""product_id"": ""PROD3342"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 6.61, ""quantity"": 1}, {""product_id"": ""PROD3343"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 31.09, ""quantity"": 3}]",53,0,0.3,0.48,price_too_high,9,True,2025-11-07T16:14:41.517328
CART5135,CUST1135,Customer 136,cust1135@example.com,+916906164396,vip,professional,desktop,UK,678.62,1,"[{""product_id"": ""PROD3350"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 339.31, ""quantity"": 2}]",12,2,0.27,0.77,long_checkout_process,5,True,2025-11-09T09:14:41.517515
CART5136,CUST1136,Customer 137,cust1136@example.com,+919921889760,new,casual,desktop,IN,2341.65,5,"[{""product_id"": ""PROD3360"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 902.28, ""quantity"": 1}, {""product_id"": ""PROD3361"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 134.27, ""quantity"": 1}, {""product_id"": ""PROD3362"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 285.42, ""quantity"": 2}, {""product_id"": ""PROD3363"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 42.51, ""quantity"": 3}, {""product_id"": ""PROD3364"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 606.73, ""quantity"": 1}]",22,0,0.61,0.68,site_crash,19,True,2025-11-08T23:14:41.517863
CART5137,CUST1137,Customer 138,cust1137@example.com,+918436019774,returning,professional,desktop,US,2574.38,4,"[{""product_id"": ""PROD3370"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 55.3, ""quantity"": 3}, {""product_id"": ""PROD3371"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 755.64, ""quantity"": 3}, {""product_id"": ""PROD3372"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 7.48, ""quantity"": 1}, {""product_id"": ""PROD3373"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 67.04, ""quantity"": 2}]",27,7,0.24,0.58,high_shipping_cost,13,True,2025-11-08T18:14:41.518199
CART5138,CUST1138,Customer 139,cust1138@example.com,+919763970286,new,enthusiastic,mobile,NZ,226.38,1,"[{""product_id"": ""PROD3380"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 226.38, ""quantity"": 1}]",46,0,0.05,0.8,site_crash,1,True,2025-11-07T23:14:41.518442
CART5139,CUST1139,Customer 140,cust1139@example.com,+919083418319,returning,casual,mobile,UK,632.7,3,"[{""product_id"": ""PROD3390"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 37.61, ""quantity"": 1}, {""product_id"": ""PROD3391"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 131.71, ""quantity"": 1}, {""product_id"": ""PROD3392"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 154.46, ""quantity"": 3}]",55,8,0.03,0.71,price_too_high,19,True,2025-11-07T14:14:41.518740
CART5140,CUST1140,Customer 141,cust1140@example.com,+917351531223,vip,casual,mobile,NZ,3317.8,3,"[{""product_id"": ""PROD3400"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 71.76, ""quantity"": 1}, {""product_id"": ""PROD3401"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 121.81, ""quantity"": 1}, {""product_id"": ""PROD3402"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 1041.41, ""quantity"": 3}]",69,7,0.86,0.3,price_too_high,13,True,2025-11-07T00:14:41.518997
CART5141,CUST1141,Customer 142,cust1141@example.com,+916913224047,new,professional,mobile,NZ,107.49,1,"[{""product_id"": ""PROD3410"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 35.83, ""quantity"": 3}]",28,0,0.55,0.84,site_crash,19,True,2025-11-08T17:14:41.519211
CART5142,CUST1142,Customer 143,cust1142@example.com,+918815087637,vip,enthusiastic,desktop,UK,435.1,2,"[{""product_id"": ""PROD3420"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 190.29, ""quantity"": 2}, {""product_id"": ""PROD3421"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 27.26, ""quantity"": 2}]",39,11,0.17,0.68,long_checkout_process,2,True,2025-11-08T06:14:41.519626
CART5143,CUST1143,Customer 144,cust1143@example.com,+918144181937,returning,professional,mobile,IN,70.92,1,"[{""product_id"": ""PROD3430"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 23.64, ""quantity"": 3}]",65,6,0.58,0.33,long_checkout_process,17,True,2025-11-07T04:14:41.519993
CART5144,CUST1144,Customer 145,cust1144@example.com,+917699226064,returning,casual,mobile,IN,1265.11,3,"[{""product_id"": ""PROD3440"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 72.51, ""quantity"": 1}, {""product_id"": ""PROD3441"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 575.68, ""quantity"": 2}, {""product_id"": ""PROD3442"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 20.62, ""quantity"": 2}]",32,2,0.45,0.65,high_shipping_cost,8,True,2025-11-08T13:14:41.520443
CART5145,CUST1145,Customer 146,cust1145@example.com,+919799685197,new,enthusiastic,desktop,NZ,3858.39,4,"[{""product_id"": ""PROD3450"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 773.23, ""quantity"": 2}, {""product_id"": ""PROD3451"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 40.14, ""quantity"": 1}, {""product_id"": ""PROD3452"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 611.29, ""quantity"": 3}, {""product_id"": ""PROD3453"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 218.96, ""quantity"": 2}]",35,0,0.34,0.34,price_too_high,11,True,2025-11-08T10:14:41.520881
CART5146,CUST1146,Customer 147,cust1146@example.com,+919927951973,returning,casual,mobile,NZ,1103.58,4,"[{""product_id"": ""PROD3460"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 49.18, ""quantity"": 3}, {""product_id"": ""PROD3461"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 21.72, ""quantity"": 2}, {""product_id"": ""PROD3462"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 110.68, ""quantity"": 3}, {""product_id"": ""PROD3463"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 290.28, ""quantity"": 2}]",27,13,0.03,0.53,payment_failure,19,True,2025-11-08T18:14:41.521289
CART5147,CUST1147,Customer 148,cust1147@example.com,+918761027762,returning,enthusiastic,mobile,UK,1349.01,5,"[{""product_id"": ""PROD3470"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 35.1, ""quantity"": 2}, {""product_id"": ""PROD3471"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 31.98, ""quantity"": 3}, {""product_id"": ""PROD3472"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 26.1, ""quantity"": 1}, {""product_id"": ""PROD3473"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 379.38, ""quantity"": 3}, {""product_id"": ""PROD3474"", ""product_name"": ""Books Item 5"", ""category"": ""Books"", ""price"": 18.63, ""quantity"": 1}]",22,3,0.98,0.59,long_checkout_process,2,True,2025-11-08T23:14:41.521667
CART5148,CUST1148,Customer 149,cust1148@example.com,+917970753705,new,enthusiastic,mobile,UK,251.4,2,"[{""product_id"": ""PROD3480"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 97.98, ""quantity"": 1}, {""product_id"": ""PROD3481"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 153.42, ""quantity"": 1}]",44,0,0.83,0.63,high_shipping_cost,3,True,2025-11-08T01:14:41.521928
CART5149,CUST1149,Customer 150,cust1149@example.com,+916613628803,returning,enthusiastic,desktop,US,2301.1,4,"[{""product_id"": ""PROD3490"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 101.04, ""quantity"": 1}, {""product_id"": ""PROD3491"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 79.99, ""quantity"": 3}, {""product_id"": ""PROD3492"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 80.49, ""quantity"": 1}, {""product_id"": ""PROD3493"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 939.8, ""quantity"": 2}]",19,14,0.96,0.85,comparison_shopping,13,True,2025-11-09T02:14:41.522272
CART5150,CUST1150,Customer 151,cust1150@example.com,+917137651678,new,professional,desktop,NZ,3572.82,5,"[{""product_id"": ""PROD3500"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 912.68, ""quantity"": 1}, {""product_id"": ""PROD3501"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 6.21, ""quantity"": 2}, {""product_id"": ""PROD3502"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 1154.2, ""quantity"": 2}, {""product_id"": ""PROD3503"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 43.84, ""quantity"": 2}, {""product_id"": ""PROD3504"", ""product_name"": ""Fashion Item 5"", ""category"": ""Fashion"", ""price"": 83.88, ""quantity"": 3}]",33,0,0.56,0.56,comparison_shopping,11,False,2025-11-08T12:14:41.522916
CART5151,CUST1151,Customer 152,cust1151@example.com,+916599707677,new,casual,desktop,UK,785.85,3,"[{""product_id"": ""PROD3510"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 77.65, ""quantity"": 3}, {""product_id"": ""PROD3511"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 66.46, ""quantity"": 3}, {""product_id"": ""PROD3512"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 353.52, ""quantity"": 1}]",19,0,0.31,0.45,long_checkout_process,13,False,2025-11-09T02:14:41.523614
CART5152,CUST1152,Customer 153,cust1152@example.com,+917059257080,new,enthusiastic,mobile,NZ,4598.49,5,"[{""product_id"": ""PROD3520"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 30.29, ""quantity"": 2}, {""product_id"": ""PROD3521"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 37.48, ""quantity"": 2}, {""product_id"": ""PROD3522"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 159.52, ""quantity"": 2}, {""product_id"": ""PROD3523"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 550.88, ""quantity"": 2}, {""product_id"": ""PROD3524"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 1014.05, ""quantity"": 3}]",19,0,0.2,0.9,distracted,7,True,2025-11-09T02:14:41.524397
CART5153,CUST1153,Customer 154,cust1153@example.com,+919199703321,new,casual,desktop,IN,4807.08,5,"[{""product_id"": ""PROD3530"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 333.22, ""quantity"": 1}, {""product_id"": ""PROD3531"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1061.33, ""quantity"": 2}, {""product_id"": ""PROD3532"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 950.83, ""quantity"": 2}, {""product_id"": ""PROD3533"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 38.5, ""quantity"": 2}, {""product_id"": ""PROD3534"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 124.18, ""quantity"": 3}]",14,0,0.81,0.87,payment_failure,13,False,2025-11-09T07:14:41.525057
CART5154,CUST1154,Customer 155,cust1154@example.com,+918411057787,returning,professional,mobile,US,143.3,2,"[{""product_id"": ""PROD3540"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 51.49, ""quantity"": 2}, {""product_id"": ""PROD3541"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 20.16, ""quantity"": 2}]",13,7,0.3,0.44,distracted,3,True,2025-11-09T08:14:41.525660
CART5155,CUST1155,Customer 156,cust1155@example.com,+918314889832,vip,professional,mobile,UK,6001.23,5,"[{""product_id"": ""PROD3550"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 340.84, ""quantity"": 1}, {""product_id"": ""PROD3551"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 497.35, ""quantity"": 1}, {""product_id"": ""PROD3552"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 105.49, ""quantity"": 3}, {""product_id"": ""PROD3553"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 983.65, ""quantity"": 3}, {""product_id"": ""PROD3554"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 947.81, ""quantity"": 2}]",10,3,0.62,0.34,payment_failure,14,True,2025-11-09T11:14:41.526326
CART5156,CUST1156,Customer 157,cust1156@example.com,+917128466620,new,casual,desktop,UK,1005.26,4,"[{""product_id"": ""PROD3560"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 368.8, ""quantity"": 2}, {""product_id"": ""PROD3561"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 44.77, ""quantity"": 2}, {""product_id"": ""PROD3562"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 37.4, ""quantity"": 2}, {""product_id"": ""PROD3563"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 103.32, ""quantity"": 1}]",57,0,0.0,0.61,payment_failure,18,True,2025-11-07T12:14:41.526743
CART5157,CUST1157,Customer 158,cust1157@example.com,+919208399878,returning,enthusiastic,mobile,NZ,13.64,1,"[{""product_id"": ""PROD3570"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 13.64, ""quantity"": 1}]",64,12,0.93,0.8,comparison_shopping,19,True,2025-11-07T05:14:41.527074
CART5158,CUST1158,Customer 159,cust1158@example.com,+918510777721,vip,professional,desktop,IN,2404.47,3,"[{""product_id"": ""PROD3580"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 639.58, ""quantity"": 3}, {""product_id"": ""PROD3581"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 68.51, ""quantity"": 3}, {""product_id"": ""PROD3582"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 93.4, ""quantity"": 3}]",55,9,0.14,0.45,comparison_shopping,13,True,2025-11-07T14:14:41.527419
CART5159,CUST1159,Customer 160,cust1159@example.com,+917840109255,new,enthusiastic,tablet,US,43.23,1,"[{""product_id"": ""PROD3590"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 14.41, ""quantity"": 3}]",12,0,1.0,0.36,price_too_high,16,True,2025-11-09T09:14:41.527686
CART5160,CUST1160,Customer 161,cust1160@example.com,+919856119925,vip,enthusiastic,mobile,UK,859.86,3,"[{""product_id"": ""PROD3600"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 10.2, ""quantity"": 3}, {""product_id"": ""PROD3601"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 467.42, ""quantity"": 1}, {""product_id"": ""PROD3602"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 180.92, ""quantity"": 2}]",16,8,0.66,0.58,price_too_high,1,True,2025-11-09T05:14:41.527998
CART5161,CUST1161,Customer 162,cust1161@example.com,+918506254832,returning,casual,mobile,NZ,297.22,4,"[{""product_id"": ""PROD3610"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 115.82, ""quantity"": 2}, {""product_id"": ""PROD3611"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 13.65, ""quantity"": 2}, {""product_id"": ""PROD3612"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 25.27, ""quantity"": 1}, {""product_id"": ""PROD3613"", ""product_name"": ""Beauty Item 4"", ""category"": ""Beauty"", ""price"": 13.01, ""quantity"": 1}]",57,0,0.11,0.61,site_crash,15,True,2025-11-07T12:14:41.528355
CART5162,CUST1162,Customer 163,cust1162@example.com,+917715412119,new,casual,desktop,UK,229.26,1,"[{""product_id"": ""PROD3620"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 76.42, ""quantity"": 3}]",25,0,0.74,0.5,site_crash,11,True,2025-11-08T20:14:41.528608
CART5163,CUST1163,Customer 164,cust1163@example.com,+917554762903,new,professional,desktop,NZ,2613.75,4,"[{""product_id"": ""PROD3630"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 769.17, ""quantity"": 2}, {""product_id"": ""PROD3631"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 18.79, ""quantity"": 1}, {""product_id"": ""PROD3632"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 120.12, ""quantity"": 2}, {""product_id"": ""PROD3633"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 408.19, ""quantity"": 2}]",7,0,0.02,0.48,high_shipping_cost,7,True,2025-11-09T14:14:41.528963
CART5164,CUST1164,Customer 165,cust1164@example.com,+916941975480,new,enthusiastic,desktop,IN,1206.81,4,"[{""product_id"": ""PROD3640"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 36.37, ""quantity"": 3}, {""product_id"": ""PROD3641"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 845.53, ""quantity"": 1}, {""product_id"": ""PROD3642"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 10.33, ""quantity"": 3}, {""product_id"": ""PROD3643"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 110.59, ""quantity"": 2}]",28,0,0.47,0.34,site_crash,4,False,2025-11-08T17:14:41.529310
